env,nic_mode,qos,direction,pod_config,role,throughput_mbps,retransmits,cpu_mean,ram_mean,path,latency_ms,packet_loss_pct,jitter_ms
KUBERNETES,unknown,NOQOS,none,10 POD,client,0.3844215873462792,107.0,11.163333333333336,2379.1940000000004,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_03,1137.733,3.0,1549.116
KUBERNETES,unknown,NOQOS,none,10 POD,client,,,3.6833333333333327,2358.3363333333336,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_04,1270.349,7.0,1556.91
KUBERNETES,unknown,NOQOS,none,10 POD,client,0.45435132562611397,62.0,3.986666666666666,2335.798666666667,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_05,1038.249,6.0,1106.613
KUBERNETES,unknown,NOQOS,none,10 POD,client,,,6.966666666666666,2321.7019999999998,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_06,1373.504,5.0,1169.608
KUBERNETES,unknown,NOQOS,none,10 POD,client,0.5592015569848114,92.0,3.6399999999999997,2300.0346666666665,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_07,988.87,7.0,1096.439
KUBERNETES,unknown,NOQOS,none,10 POD,client,,,3.5199999999999987,2298.330333333334,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_08,736.066,4.0,830.364
KUBERNETES,unknown,NOQOS,none,10 POD,client,,,3.573333333333332,2301.7633333333333,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_09,1040.966,7.0,1254.926
KUBERNETES,unknown,NOQOS,none,10 POD,client,,,8.223333333333333,2303.031666666667,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_10,966.305,3.0,1417.379
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,,,4.426666666666666,2305.772333333333,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_01,3000.873,6.0,2915.773
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,,,5.049999999999999,2305.288666666667,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_02,2109.951,7.0,1832.207
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,,,3.256666666666666,2304.0673333333334,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_03,1318.618,9.0,1374.78
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,,,12.54,2304.3669999999997,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_04,3503.061,10.0,1734.521
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,,,,,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_05,5090.397,10.0,3441.693
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,,,43.20666666666666,2643.9379999999996,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_06,2416.247,17.0,2133.885
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,0.244644092559189,95.0,3.9866666666666664,2669.1006666666663,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_07,976.373,4.0,1132.136
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,0.4543488723128723,81.0,54.586666666666666,2886.5239999999994,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_08,4346.093,4.0,3765.874
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,0.314542174076984,81.0,3.849999999999999,2729.8940000000002,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_09,862.614,3.0,1574.9
KUBERNETES,unknown,QOS1 C-_S,sc,10 POD,client,,,9.293333333333335,2834.25,runs\3. KUBERNETES\2. 10 POD\1. QoS1 C-_S\1. Client\run_10,507.154,8.0,678.168
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,6.689581476086764,325.0,51.933333333333344,2816.5513333333333,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_01,509.699,4.0,484.272
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,3.2307583284463797,249.0,4.056666666666667,2688.094666666666,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_02,489.118,5.0,445.975
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,,,7.62,2688.2779999999993,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_03,776.096,3.0,677.455
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,,,15.216666666666667,2686.587,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_04,670.575,6.0,988.361
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,,,8.006666666666666,2716.944333333334,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_05,338.82,1.0,416.204
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,,,3.7933333333333326,2704.2843333333326,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_06,539.459,1.0,666.791
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,,,7.946666666666666,2709.1336666666666,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_07,6397.799,3.0,4822.115
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,,,5.799999999999999,2697.028333333333,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_08,3354.762,11.0,2513.438
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,,,12.886666666666667,2691.968333333333,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_09,4665.182,9.0,2618.902
KUBERNETES,unknown,QOS1 S-_C,sc,10 POD,client,0.23881346017070856,111.0,6.89,2688.5466666666666,runs\3. KUBERNETES\2. 10 POD\2. QoS1 S-_C\1. Client\run_10,1084.72,11.0,1186.729
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,,,,,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_01,861.149,13.0,796.03
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,0.3145281055562004,95.0,5.843333333333333,2683.580666666667,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_02,1085.186,10.0,1427.304
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,,,4.443333333333333,2684.1756666666656,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_03,2536.772,8.0,4261.226
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,0.24463769182477726,79.0,6.893333333333332,2688.853333333334,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_04,2493.421,28.0,2836.508
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,,,4.723333333333333,2687.6560000000004,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_05,3930.488,6.0,4542.328
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,,,3.7833333333333323,2683.572666666667,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_06,2236.427,10.0,3800.215
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,,,3.6699999999999995,2682.928,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_07,3766.701,13.0,4715.183
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,,,3.7433333333333327,2687.54,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_08,716.407,3.0,1049.809
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,0.5591687547041877,66.0,,,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_09,637.456,2.0,918.579
KUBERNETES,unknown,QOS2 C-_S,sc,10 POD,client,,,4.7,2690.219666666666,runs\3. KUBERNETES\2. 10 POD\3. QoS2 C-_S\1. Client\run_10,2658.297,5.0,3225.148
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,,,89.54156250000001,2705.6680645161287,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_01,13246.662,17.0,8321.119
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,0.6616972530768443,143.0,5.87,2700.115666666666,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_02,1935.104,9.0,2176.315
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,0.2091405514780555,99.0,2.9266666666666667,2700.1613333333325,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_03,889.861,8.0,1028.643
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,0.13944820017804455,43.0,4.709999999999998,2712.891,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_04,462.315,7.0,594.188
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,,,3.863333333333333,2706.1186666666667,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_05,3451.502,5.0,4332.446
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,,,4.476666666666666,2707.398,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_06,1634.501,6.0,2094.318
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,,,3.669999999999999,2718.4006666666664,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_07,1352.508,7.0,2475.965
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,2.7636287831435946,226.0,8.426666666666668,2718.467666666666,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_08,3777.177,12.0,6021.569
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,,,20.266666666666666,2741.4049999999997,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_09,,,
KUBERNETES,unknown,QOS2 S-_C,sc,10 POD,client,,,24.080000000000002,2019.3430000000003,runs\3. KUBERNETES\2. 10 POD\4. QoS2 S-_C\1. Client\run_10,,,
